,tweet_id,rating_numerator,rating_denominator,name,stage,date,time,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
737,6.9467E+17,12,10,Phil,None,2/2/16,23:52:22,36717,15758,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,Beaver,0.457094,FALSE,Mongoose,0.228298,FALSE,Marmot,0.148309,FALSE
738,6.94357E+17,10,10,None,None,2/2/16,3:08:26,1630,323,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Hamster,0.429871,FALSE,Pomeranian,0.144272,TRUE,Pretzel,0.12722,FALSE
739,6.94353E+17,10,10,OliviÃ©r,None,2/2/16,2:53:12,2205,691,Meet OliviÃ©r. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian Terrier,0.407886,TRUE,Yorkshire Terrier,0.328173,TRUE,Silky Terrier,0.108404,TRUE
740,6.9433E+17,9,10,Grady,None,2/2/16,1:21:07,2170,554,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,Boxer,0.99006,TRUE,Bull Mastiff,0.00743627,TRUE,Saint Bernard,0.00161729,TRUE
741,6.94207E+17,10,10,None,None,2/1/16,17:11:59,4527,2268,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,0.352547,TRUE,Toy Poodle,0.15572,TRUE,Maltese Dog,0.116657,TRUE
742,6.94183E+17,9,10,Lola,None,2/1/16,15:39:48,3186,1031,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Teddy,0.441499,FALSE,Pekinese,0.08087,TRUE,Shih-Tzu,0.0720988,TRUE
743,6.93648E+17,7,10,None,None,1/31/16,4:11:58,2923,661,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,Washbasin,0.272451,FALSE,Doormat,0.165871,FALSE,Bathtub,0.0663684,FALSE
744,6.93642E+17,9,10,Freddery,None,1/31/16,3:49:30,2751,462,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish Deerhound,0.111893,TRUE,Bluetick,0.0743018,TRUE,German Short-Haired Pointer,0.0670004,TRUE
745,6.9363E+17,12,10,None,None,1/31/16,3:00:47,2653,884,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,Pug,0.841987,TRUE,French Bulldog,0.0697911,TRUE,Boston Bull,0.0387199,TRUE
746,6.93623E+17,10,10,None,None,1/31/16,2:31:43,1664,412,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,Malamute,0.449298,TRUE,Siberian Husky,0.385075,TRUE,Eskimo Dog,0.163485,TRUE
747,6.93487E+17,11,10,Lincoln,None,1/30/16,17:31:20,1908,685,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1,Sea Lion,0.519811,FALSE,Siamese Cat,0.290971,FALSE,Black-Footed Ferret,0.0399667,FALSE
748,6.93281E+17,10,10,Sadie,None,1/30/16,3:52:58,3624,1385,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Labrador Retriever,0.340008,TRUE,Bull Mastiff,0.175316,TRUE,Box Turtle,0.164337,FALSE
749,6.93156E+17,12,10,Dunkin,None,1/29/16,19:36:08,8545,3567,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,Shih-Tzu,0.69748,TRUE,Lhasa,0.200151,TRUE,Tibetan Terrier,0.0909704,TRUE
750,6.93109E+17,11,10,None,None,1/29/16,16:30:45,1858,684,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,Cocker Spaniel,0.740013,TRUE,Welsh Springer Spaniel,0.088739,TRUE,Golden Retriever,0.0474698,TRUE
751,6.93095E+17,10,10,Milo,None,1/29/16,15:36:45,2024,516,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1,Ice Lolly,0.660099,FALSE,Neck Brace,0.0395629,FALSE,Yorkshire Terrier,0.0334878,TRUE
752,6.92919E+17,9,10,None,None,1/29/16,3:56:12,2890,827,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1,Saint Bernard,0.612635,TRUE,English Springer,0.269744,TRUE,Boxer,0.0486655,TRUE
753,6.92906E+17,10,10,Wally,None,1/29/16,3:03:25,2639,982,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,Mexican Hairless,0.162638,TRUE,Doberman,0.156287,TRUE,Rhodesian Ridgeback,0.0814778,TRUE
754,6.92902E+17,10,10,None,None,1/29/16,2:46:29,1940,671,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1,Soft-Coated Wheaten Terrier,0.403496,TRUE,Cocker Spaniel,0.135164,TRUE,Golden Retriever,0.0887187,TRUE
755,6.92535E+17,10,10,Amber,None,1/28/16,2:30:58,3455,1504,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,Pug,0.41309,TRUE,French Bulldog,0.199865,TRUE,Chihuahua,0.0819906,TRUE
756,6.92417E+17,7,10,Herschel,None,1/27/16,18:42:06,10134,3851,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,1,Bison,0.208922,FALSE,Mink,0.169945,FALSE,Polecat,0.144494,FALSE
757,6.92187E+17,12,10,None,None,1/27/16,3:26:56,2721,913,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2,Siberian Husky,0.810592,TRUE,Malamute,0.119745,TRUE,Eskimo Dog,0.0292648,TRUE
758,6.92158E+17,10,10,Edgar,None,1/27/16,1:33:08,2326,886,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1,Pug,0.956565,TRUE,Swing,0.0189067,FALSE,Toy Poodle,0.0135444,TRUE
759,6.92017E+17,9,10,Kingsley,None,1/26/16,16:12:33,3099,1067,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1,Tibetan Terrier,0.247565,TRUE,Cocker Spaniel,0.121377,TRUE,Bow Tie,0.0993625,FALSE
760,6.9182E+17,8,10,Brockly,None,1/26/16,3:09:55,4264,1829,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,1,Minivan,0.332756,FALSE,Sports Car,0.129452,FALSE,Limousine,0.0739359,FALSE
761,6.91445E+17,12,10,Bailey,None,1/25/16,2:17:57,2860,942,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2,Bernese Mountain Dog,0.767563,TRUE,Border Collie,0.0858046,TRUE,Entlebucher,0.0437693,TRUE
762,6.91417E+17,13,10,None,None,1/25/16,0:26:41,20951,8519,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland Terrier,0.530104,TRUE,Irish Terrier,0.197314,TRUE,Airedale,0.0825146,TRUE
763,6.91322E+17,11,10,Molly,None,1/24/16,18:09:23,2790,736,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,Rottweiler,0.508981,TRUE,German Shepherd,0.207897,TRUE,Kelpie,0.0943533,TRUE
764,6.91097E+17,11,10,None,None,1/24/16,3:14:07,3209,1007,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,1,Borzoi,0.441269,TRUE,Llama,0.27827,FALSE,Arabian Camel,0.0635035,FALSE
765,6.9109E+17,12,10,None,None,1/24/16,2:48:07,1841,379,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,1,Barrow,0.241637,FALSE,Tub,0.23845,FALSE,Bathtub,0.167285,FALSE
766,6.9096E+17,11,10,None,None,1/23/16,18:09:53,3861,1403,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2,Golden Retriever,0.862964,TRUE,Labrador Retriever,0.0448653,TRUE,Saluki,0.0124678,TRUE
767,6.90939E+17,10,10,None,None,1/23/16,16:47:25,4475,2216,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,1,Geyser,0.370318,FALSE,Seashore,0.274888,FALSE,Beacon,0.046397,FALSE
768,6.90736E+17,13,10,Peaches,None,1/23/16,3:20:44,4076,1428,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1,Golden Retriever,0.883229,TRUE,Labrador Retriever,0.109635,TRUE,Kuvasz,0.00279507,TRUE
769,6.90691E+17,10,10,Cedrick,None,1/23/16,0:21:03,2506,882,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,1,Bath Towel,0.194532,FALSE,Radiator,0.127776,FALSE,Maltese Dog,0.0896246,TRUE
770,6.9065E+17,11,10,Hazel,None,1/22/16,21:39:24,1413,316,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,1,Bighorn,0.215438,FALSE,Hyena,0.137928,FALSE,Mexican Hairless,0.0981708,TRUE
771,6.90597E+17,11,10,Lolo,None,1/22/16,18:09:28,2126,671,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1,Lhasa,0.0974997,TRUE,Koala,0.0919339,FALSE,Sunglasses,0.0915048,FALSE
772,6.90374E+17,11,10,Phred,None,1/22/16,3:24:22,3505,964,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,1,Kuvasz,0.286345,TRUE,Labrador Retriever,0.107144,TRUE,Ice Bear,0.0850858,FALSE
773,6.90249E+17,11,10,Maxwell,None,1/21/16,19:04:15,1818,461,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,1,Motor Scooter,0.38269,FALSE,Moped,0.318017,FALSE,Pickup,0.0406254,FALSE
774,6.90022E+17,10,10,Geoff,None,1/21/16,4:03:58,3023,1158,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,1,Badger,0.28955,FALSE,Weasel,0.0991402,FALSE,Malamute,0.0406958,TRUE
775,6.90016E+17,12,10,None,None,1/21/16,3:38:27,2704,820,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2,Malamute,0.949609,TRUE,Siberian Husky,0.0330837,TRUE,Eskimo Dog,0.0166627,TRUE
776,6.89999E+17,10,10,Covach,None,1/21/16,2:34:07,1539,418,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1,Standard Poodle,0.444499,TRUE,English Springer,0.12983,TRUE,Pug,0.0738057,TRUE
777,6.89905E+17,11,10,Gizmo,None,1/20/16,20:21:00,2617,772,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4,Pomeranian,0.943331,TRUE,Shetland Sheepdog,0.0236751,TRUE,Chow,0.00716495,TRUE
778,6.89878E+17,9,10,Durg,None,1/20/16,18:30:32,3258,1320,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1,Old English Sheepdog,0.269155,TRUE,Tibetan Terrier,0.111496,TRUE,Lakeland Terrier,0.104939,TRUE
779,6.89659E+17,8,10,Ricky,None,1/20/16,4:03:02,11258,4326,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,1,Bustard,0.225221,FALSE,Koala,0.0576253,FALSE,Goose,0.0535689,FALSE
780,6.89599E+17,11,10,None,None,1/20/16,0:03:21,12609,6143,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,1,Dogsled,0.426494,FALSE,Cocker Spaniel,0.0731014,TRUE,Chihuahua,0.0703229,TRUE
781,6.89558E+17,12,10,None,None,1/19/16,21:18:22,2227,511,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,1,Eskimo Dog,0.169482,TRUE,Siberian Husky,0.161655,TRUE,Dingo,0.154414,FALSE
782,6.89517E+17,12,10,Carl,None,1/19/16,18:39:13,3678,1588,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1,Pembroke,0.799319,TRUE,Cardigan,0.189537,TRUE,Papillon,0.00338619,TRUE
783,6.89289E+17,13,10,None,None,1/19/16,3:32:10,2437,1039,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,1,Snowmobile,0.254642,FALSE,Assault Rifle,0.129558,FALSE,Rifle,0.110875,FALSE
784,6.89281E+17,10,10,Herald,None,1/19/16,2:59:01,2165,803,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3,Chihuahua,0.637546,TRUE,American Staffordshire Terrier,0.150694,TRUE,Staffordshire Bullterrier,0.103953,TRUE
785,6.89154E+17,9,10,None,None,1/18/16,18:36:07,3312,1114,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,Cocker Spaniel,0.816044,TRUE,Golden Retriever,0.0541354,TRUE,Airedale,0.0306481,TRUE
786,6.89143E+17,10,10,Trip,None,1/18/16,17:52:38,2194,576,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English Springer,0.303781,TRUE,Papillon,0.165132,TRUE,Welsh Springer Spaniel,0.149051,TRUE
787,6.88916E+17,11,10,None,None,1/18/16,2:49:58,2952,968,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1,Pembroke,0.430544,TRUE,Red Fox,0.206576,FALSE,Pomeranian,0.154352,TRUE
788,6.88909E+17,8,10,Clarence,None,1/18/16,2:21:04,2279,860,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,1,Crane,0.158859,FALSE,Pier,0.130016,FALSE,Bell Cote,0.0877414,FALSE
789,6.88829E+17,9,10,Brad,None,1/17/16,21:01:41,1480,414,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1,Cardigan,0.614231,TRUE,Skunk,0.139392,FALSE,Toilet Tissue,0.0311582,FALSE
790,6.88805E+17,12,10,None,None,1/17/16,19:27:24,1030,222,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3,Malinois,0.199512,TRUE,German Shepherd,0.0967973,TRUE,Saluki,0.0828482,TRUE
791,6.8879E+17,8,10,Pubert,None,1/17/16,18:27:32,2392,737,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,American Staffordshire Terrier,0.59966,TRUE,Staffordshire Bullterrier,0.380976,TRUE,Bull Mastiff,0.00388902,TRUE
792,6.88385E+17,12,10,Louis,None,1/16/16,15:40:14,10073,4952,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2,Golden Retriever,0.900437,TRUE,Cocker Spaniel,0.0222925,TRUE,Sombrero,0.0149968,FALSE
793,6.88212E+17,13,10,Derby,None,1/16/16,4:11:31,2400,932,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,1,Bannister,0.369449,FALSE,Four-Poster,0.105307,FALSE,Shoji,0.0987669,FALSE
794,6.88179E+17,10,10,Lizzie,None,1/16/16,2:02:19,2288,658,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg,1,Sorrel,0.81152,FALSE,Horse Cart,0.0248201,FALSE,Arabian Camel,0.0151553,FALSE
795,6.87827E+17,12,10,Louis,None,1/15/16,2:41:12,2949,1263,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,Pomeranian,0.99721,TRUE,Pekinese,0.000803241,TRUE,Keeshond,0.000372515,TRUE
796,6.87665E+17,11,10,Opal,None,1/14/16,15:57:26,2095,570,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,Pug,0.957365,TRUE,French Bulldog,0.0385587,TRUE,Toy Poodle,0.000667361,TRUE
797,6.87495E+17,7,10,Marq,None,1/14/16,4:41:12,2077,645,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,Rottweiler,0.391471,TRUE,Miniature Pinscher,0.273595,TRUE,Tibetan Mastiff,0.0416919,TRUE
798,6.87476E+17,11,10,Curtis,None,1/14/16,3:28:06,2148,605,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,1,Wood Rabbit,0.702725,FALSE,Angora,0.190659,FALSE,Hare,0.105072,FALSE
799,6.87461E+17,10,10,Kramer,None,1/14/16,2:25:31,2202,604,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,Boston Bull,0.223366,TRUE,Boxer,0.183596,TRUE,French Bulldog,0.176916,TRUE
800,6.87317E+17,11,10,Tyrone,None,1/13/16,16:56:30,21775,10217,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,Shih-Tzu,0.747208,TRUE,Maltese Dog,0.0910254,TRUE,Lhasa,0.0357878,TRUE
801,6.87312E+17,7,10,None,None,1/13/16,16:36:55,4706,2119,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,1,Seat Belt,0.703561,FALSE,Great Dane,0.139909,TRUE,Weimaraner,0.0211125,TRUE
802,6.87128E+17,9,10,Gordon,None,1/13/16,4:23:58,5926,2547,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1,Pug,0.178205,TRUE,Chihuahua,0.149164,TRUE,Shih-Tzu,0.120505,TRUE
803,6.87096E+17,11,10,None,None,1/13/16,2:17:20,2421,683,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,1,Labrador Retriever,0.417107,TRUE,Chesapeake Bay Retriever,0.34173,TRUE,German Short-Haired Pointer,0.177702,TRUE
804,6.86947E+17,11,10,Jackson,None,1/12/16,16:25:26,9306,3529,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,1,Refrigerator,0.799795,FALSE,Medicine Chest,0.182538,FALSE,Ice Bear,0.00143058,FALSE
805,6.86731E+17,12,10,None,None,1/12/16,2:06:41,4497,1330,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1,Tibetan Mastiff,0.338812,TRUE,Newfoundland,0.180925,TRUE,Golden Retriever,0.180023,TRUE
806,6.86683E+17,11,10,Mona,None,1/11/16,22:56:10,3021,896,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,Norwich Terrier,0.100499,TRUE,Cocker Spaniel,0.0806711,TRUE,Golden Retriever,0.0794062,TRUE
807,6.86618E+17,11,10,Olivia,None,1/11/16,18:39:05,3987,1520,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,Rottweiler,0.441331,TRUE,Miniature Pinscher,0.23318,TRUE,Gordon Setter,0.093582,TRUE
808,6.86358E+17,10,10,None,None,1/11/16,1:25:58,2376,759,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,1,Pug,0.985237,TRUE,Bull Mastiff,0.00884062,TRUE,Boxer,0.00232143,TRUE
809,6.8605E+17,11,10,FlÃ¡vio,None,1/10/16,5:01:51,2387,828,This is FlÃ¡vio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1,Pomeranian,0.985789,TRUE,Keeshond,0.00408291,TRUE,Pekinese,0.00333366,TRUE
810,6.86034E+17,12,10,None,None,1/10/16,3:57:12,3369,1309,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,1,Great Dane,0.23692,TRUE,Irish Wolfhound,0.117608,TRUE,Greater Swiss Mountain Dog,0.1039,TRUE
811,6.86003E+17,3,10,Hammond,None,1/10/16,1:54:44,1973,719,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg,1,Damselfly,0.190786,FALSE,Common Newt,0.0981314,FALSE,Whiptail,0.0889582,FALSE
812,6.85973E+17,11,10,Lorelei,None,1/9/16,23:55:38,2287,601,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1,Siberian Husky,0.450678,TRUE,Eskimo Dog,0.430275,TRUE,Malamute,0.11859,TRUE
